network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2.234.200.0/23,6535010,3175395,,0,0,36047,45.4461,11.6750,200
2.234.202.0/24,3181928,3175395,,0,0,40100,44.4833,11.3333,200
2.234.203.0/24,6535010,3175395,,0,0,36047,45.4461,11.6750,200
2.234.204.0/23,3170147,3175395,,0,0,33170,45.9756,12.6498,20
2.234.206.0/24,3170147,3175395,,0,0,33170,45.9756,12.6498,20
2.234.207.0/24,3182348,3175395,,0,0,40052,44.6482,11.5380,20
2.234.208.0/23,3169361,3175395,,0,0,47900,44.0633,12.5808,1
2.234.210.0/24,3182547,3175395,,0,0,47042,45.8708,12.8569,20
2.234.211.0/24,3169561,3175395,,0,0,48100,44.4175,12.2011,50
2.234.212.0/24,3179735,3175395,,0,0,48014,44.3198,11.7990,50
2.234.213.0/24,3169361,3175395,,0,0,47900,44.0633,12.5808,50
2.234.214.0/23,3179735,3175395,,0,0,48014,44.3198,11.7990,50
2.234.216.0/21,3181212,3175395,,0,0,40012,44.5454,11.2576,10
2.234.224.0/23,3164603,3175395,,0,0,30121,45.4453,12.3326,20
2.234.226.0/24,3183587,3175395,,0,0,35031,45.3575,11.7872,50
2.234.227.0/24,3165201,3175395,,0,0,31100,45.6368,12.1875,100
2.234.228.0/23,3174599,3175395,,0,0,36023,45.4938,11.5892,20
2.234.230.0/25,3171728,3175395,,0,0,35122,45.4167,11.8833,1
2.234.230.128/25,3164318,3175395,,0,0,35010,45.4500,11.9833,20
2.234.231.0/24,3171728,3175395,,0,0,35135,45.4080,11.8859,20
2.234.232.0/23,3181928,3175395,,0,0,40100,44.4833,11.3333,50
2.234.234.0/24,3181928,3175395,,0,0,40100,44.4833,11.3333,50
2.234.235.0/24,3181928,3175395,,0,0,40122,44.4938,11.3387,50
2.234.236.0/24,3177090,3175395,,0,0,44100,44.8333,11.5833,200
2.234.237.0/25,3177090,3175395,,0,0,44100,44.8333,11.5833,200
2.234.237.128/25,3181928,3175395,,0,0,40131,44.4938,11.3387,200
2.234.238.0/24,3173331,3175395,,0,0,41100,44.6667,10.9167,50
2.234.239.0/24,3168300,3175395,,0,0,40016,44.6472,11.3745,100
2.234.240.0/23,3173307,3175395,,0,0,33040,46.0925,13.3714,200
2.234.242.0/23,3164603,3175395,,0,0,30125,45.4386,12.3267,200
2.234.244.0/22,3164603,3175395,,0,0,30125,45.4386,12.3267,200
2.234.248.0/22,3165243,3175395,,0,0,38100,46.0667,11.1333,50
2.234.252.0/23,3172979,3175395,,0,0,36075,45.5037,11.4120,1
2.234.254.0/23,3179686,3175395,,0,0,41013,44.5945,11.0498,100
2.235.0.0/21,3173435,3175395,,0,0,20135,45.4643,9.1895,1
2.235.8.0/22,3173435,3175395,,0,0,20157,45.4667,9.2000,200
2.235.12.0/24,3173435,3175395,,0,0,20157,45.4667,9.2000,1
2.235.13.0/24,3173435,3175395,,0,0,20133,45.4643,9.1895,1
2.235.14.0/23,3173435,3175395,,0,0,20157,45.4667,9.2000,5
2.235.16.0/21,3179795,3175395,,0,0,20062,45.5059,9.5319,20
2.235.24.0/23,3173435,3175395,,0,0,20157,45.4667,9.2000,1
2.235.26.0/23,3173435,3175395,,0,0,20151,45.4643,9.1895,1
2.235.28.0/23,3172629,3175395,,0,0,20900,45.5801,9.2725,10
2.235.30.0/23,3176219,3175395,,0,0,16100,44.4167,8.9500,100
2.235.32.0/22,3173435,3175395,,0,0,20148,45.4643,9.1895,100
2.235.36.0/24,3168874,3175395,,0,0,25038,45.5667,10.0000,50
2.235.37.0/24,3181040,3175395,,0,0,20857,45.6549,9.3233,50
2.235.38.0/23,3166114,3175395,,0,0,27049,45.0744,9.3017,50
2.235.40.0/23,3174921,3175395,,0,0,20025,45.6000,8.9000,20
2.235.42.0/24,3165524,3175395,,0,0,10147,45.0500,7.6667,200
2.235.43.0/24,3165524,3175395,,0,0,10139,45.0705,7.6868,200
2.235.44.0/22,3173435,3175395,,0,0,20157,45.4667,9.2000,100
2.235.48.0/22,6535345,3175395,,0,0,23885,45.7242,9.4125,500
2.235.52.0/24,3173435,3175395,,0,0,20157,45.4667,9.2000,5
2.235.53.0/24,3173435,3175395,,0,0,20157,45.4667,9.2000,1
2.235.54.0/24,3173435,3175395,,0,0,20127,45.4743,9.2007,5
2.235.55.0/24,3165524,3175395,,0,0,10147,45.0500,7.6667,1
2.235.56.0/23,3166574,3175395,,0,0,20822,45.6500,9.1500,1
2.235.58.0/23,3175532,3175395,,0,0,18100,43.8973,7.9980,5
2.235.60.0/24,3176219,3175395,,0,0,16100,44.4167,8.9500,5
2.235.61.0/24,3173435,3175395,,0,0,20123,45.4643,9.1895,1
2.235.62.0/23,3173435,3175395,,0,0,20157,45.4667,9.2000,10
2.235.64.0/22,3173435,3175395,,0,0,20157,45.4667,9.2000,50
2.235.68.0/24,3176219,3175395,,0,0,16100,44.4167,8.9500,1
2.235.69.0/24,3173435,3175395,,0,0,20157,45.4667,9.2000,1
2.235.70.0/23,3173435,3175395,,0,0,20157,45.4667,9.2000,1
2.235.72.0/23,3173435,3175395,,0,0,20133,45.4643,9.1895,1
2.235.74.0/23,3173435,3175395,,0,0,20159,45.4643,9.1895,1
2.235.76.0/23,3173435,3175395,,0,0,20147,45.4643,9.1895,1
2.235.78.0/23,3164702,3175395,,0,0,20814,45.6000,9.1500,5
2.235.80.0/23,3164699,3175395,,0,0,21100,45.7908,8.8515,50
2.235.82.0/24,3180581,3175395,,0,0,20841,45.6855,9.2385,50
